0,0.25648
1,0.18578
2,0.15676
3,0.10458
4,0.1124
5,0.0982
6,0.09836
7,0.08756
8,0.0832
9,0.07552
10,0.07358
11,0.07358
12,0.07576
13,0.08476
14,0.0708
15,0.0667
16,0.07224
17,0.05778
18,0.06178
19,0.06124
