0,0.09182
1,0.05004
2,0.03986
3,0.04286
4,0.03406
5,0.03482
6,0.02738
7,0.02974
8,0.0304
9,0.02864
10,0.02554
11,0.02768
12,0.03096
13,0.02492
14,0.02178
15,0.02384
16,0.02048
17,0.0197
18,0.0187
19,0.01852
