0,0.22072
1,0.18118
2,0.15698
3,0.13796
4,0.1218
5,0.10594
6,0.09244
7,0.08142
8,0.07746
9,0.0754
10,0.0707
11,0.06854
12,0.06444
13,0.07038
14,0.05964
15,0.06058
16,0.05858
17,0.05476
18,0.05442
19,0.05372
